0.00217391304348	1743	1633
0.00238095238095	703	569
0.00333333333333	1119	2007
0.00434782608696	1034	1419
0.0047619047619	348	301
0.00480629735326	33	367
0.00508663044105	2	204
0.00526403995833	21	28
0.0052763785562	3	133
0.00541353259929	0	80
0.00551737077325	0	54
0.00557107143544	0	21
0.0055987494763	0	27
0.00566425990164	0	30
0.00571813925726	0	22
0.00576323716205	0	7
0.00577889079965	0	18
0.00580154142617	0	2
0.00583448131973	0	7
0.00588822540136	0	5
0.00592910713255	0	5
0.00613196371214	0	2
0.00620371322561	0	2
0.00626272394842	0	2
0.00635406918104	0	3
0.00639014620733	0	3
0.00642150259808	0	3
0.00649499863639	0	3
0.00652173913043	66	52
0.00657542715677	0	6
0.00660900668981	0	3
0.00666666666667	599	815
0.00702047758311	25	56
0.00714285714286	57	51
0.00736965594166	18	53
0.0073703467947	5	55
0.00762994566158	0	38
0.00768909449579	9	12
0.00779950000962	0	23
0.00783046132567	0	20
0.00799011510674	0	19
0.00807228458467	4	7
0.0080904471195	2	8
0.00812029889893	0	26
0.00822851354899	0	23
0.00830074998558	0	4
0.00831990508179	0	6
0.00835660715316	1	1
0.00839812421445	0	7
0.00845996851898	1	0
0.00846583405253	0	7
0.0085250236276	0	3
0.00857720888588	0	7
0.008584749197	0	2
0.00862356568499	0	3
0.00866502024311	0	7
0.00869565217391	201	305
0.00873603912757	0	3
0.00879466660172	0	3
0.00894620469026	0	3
0.00901218150604	0	1
0.00921735767995	10	1
0.00939408592264	0	2
0.00949026026626	0	3
0.00952380952381	73	55
0.00953110377156	0	3
0.00961259470652	22	143
0.00968616316175	0	2
0.0099229062523	0	3
0.01	71	126
0.0100952012685	5	3
0.0101732608821	1	78
0.0103796357615	0	1
0.0105280799167	7	13
0.0105527571124	2	45
0.0107001059711	0	3
0.0107647322941	4	14
0.0108270651986	0	40
0.010867944943	0	1
0.0108695652174	25	19
0.0109376100009	0	1
0.0110347415465	0	16
0.0111207690598	0	4
0.0111421428709	0	9
0.0111974989526	0	12
0.0113011984185	0	8
0.0113285198033	0	10
0.0114061189293	1	5
0.0114362785145	0	9
0.0115264743241	0	1
0.0116030828523	0	1
0.0116689626395	0	3
0.0116992500144	0	2
0.0117764508027	0	2
0.0118331588057	0	3
0.0118582142651	0	1
0.0119047619048	6	5
0.0119792871439	0	1
0.012006707366	1	1
0.0121815603155	0	2
0.0123393521095	0	2
0.0124714549686	0	1
0.0124924159702	3	7
0.0127802924147	0	1
0.0129266352065	0	1
0.0129601263111	3	0
0.0130434782609	29	38
0.0133333333333	116	133
0.013341708917	0	1
0.01359042081	0	3
0.0140409551662	10	29
0.0141332817759	2	14
0.0142857142857	24	18
0.0144927536232	15	18
0.0147393118833	1	8
0.0147406935894	3	18
0.0150181379321	0	2
0.0152173913043	1	0
0.0152598913232	0	9
0.0153781889916	0	12
0.0155990000192	1	2
0.0156609226513	0	13
0.0159802302135	0	7
0.0161445691693	0	3
0.016180894239	0	1
0.0162405977979	0	10
0.0162405977979	2	0
0.016457027098	0	8
0.0166014999712	0	1
0.0166398101636	0	2
0.0166420597035	0	1
0.0166666666667	58	58
0.0167132143063	0	1
0.0167209519535	0	2
0.0167962484289	0	2
0.0169316681051	0	1
0.0171524390943	0	1
0.0171544177718	0	1
0.01724713137	0	1
0.017274106583	0	1
0.0172947394623	0	1
0.0173300404862	0	2
0.0173366723989	0	1
0.0173913043478	3	6
0.0174720782551	0	1
0.0174893823583	1	7
0.0175893332034	0	1
0.0177873213977	0	1
0.0177873213977	1	0
0.0178032065437	0	1
0.0180176420553	0	1
0.0180243630121	0	1
0.0181441768355	0	7
0.0184347153599	5	11
0.0186081600258	0	1
0.0189418575064	0	1
0.0190476190476	17	6
0.019225189413	0	5
0.019498750024	0	2
0.0195652173913	2	0
0.0196615251387	0	2
0.0198458125046	1	7
0.02	30	48
0.020190402537	2	8
0.0203443622764	0	1
0.0203465217642	0	6
0.0206510829592	2	3
0.020759271523	0	2
0.0208386452419	2	2
0.0210561598333	3	0
0.0211055142248	0	2
0.0214285714286	2	1
0.0215294645882	2	5
0.021735889886	0	2
0.0217391304348	1160	766
0.0220476052037	4	0
0.022069483093	0	1
0.0222222222222	251	249
0.0222415381197	0	1
0.0222842857418	0	2
0.0223949979052	0	1
0.0225891934256	3	3
0.0226023968371	0	4
0.0228122378587	3	4
0.0230672834874	0	2
0.0233333333333	3	6
0.0233985000288	1	1
0.0236663176115	0	3
0.0238095238095	262	250
0.0239585742877	0	1
0.0240314867663	1	6
0.0240314867663	1	0
0.0241837492162	0	2
0.024216853754	0	1
0.024363120631	0	8
0.0244327234418	1	0
0.0244461503875	0	1
0.0244852031827	1	0
0.0245030196607	0	1
0.0249022499567	0	3
0.0249429099371	0	7
0.0249848319405	0	2
0.0252341082169	0	1
0.0254331522053	0	1
0.0255178248788	1	0
0.0260514240362	0	2
0.0260869565217	5	0
0.0261904761905	1	0
0.0262174090711	0	2
0.026381892781	1	1
0.0265361247083	0	1
0.0266666666667	10	12
0.0266834178339	0	1
0.0268171272953	0	2
0.0270676629964	0	3
0.0271808416199	3	1
0.0273184251692	0	1
0.0273780861275	0	2
0.0275261351942	2	3
0.0275976575048	0	2
0.0277420306992	0	1
0.0278553571772	0	1
0.0278833755906	0	4
0.0280819103324	2	4
0.0282665635518	0	3
0.0283154866428	0	1
0.0285714285714	5	3
0.0285906962863	0	2
0.0287143051731	0	1
0.0288377841195	1	1
0.0289855072464	8	6
0.0290633746806	0	1
0.0292009860268	3	0
0.0294813871788	0	2
0.0297694932028	4	1
0.03	1	2
0.0300362758641	0	2
0.0302831996176	2	0
0.0304347826087	0	2
0.0305197826463	1	1
0.0306408928949	0	1
0.0307563779831	0	3
0.0308666472852	1	0
0.0309449623432	0	2
0.0309523809524	0	2
0.0311980000385	1	0
0.0313218453027	0	2
0.0315440207168	3	2
0.0316582713372	0	1
0.0320419823551	0	3
0.0322941968823	0	1
0.0324811955957	0	4
0.0326086956522	1	1
0.0333333333333	322	413
0.0334264286126	0	2
0.0334419039071	0	1
0.033910869607	0	1
0.0339801183081	0	1
0.0342058128185	0	1
0.034548213166	0	2
0.0345894789246	0	1
0.0347826086957	1	0
0.0349787647166	1	2
0.0350874541971	0	1
0.0351023879155	0	1
0.0351276039031	0	1
0.0351758570413	0	1
0.0355746427953	0	1
0.0356686303097	0	3
0.0359036546012	2	2
0.0360352841106	0	1
0.0366666666667	0	1
0.0368517339735	1	0
0.0368694307198	0	1
0.0372163200517	0	2
0.0374772479107	1	1
0.0375439782134	2	0
0.0377106732299	0	1
0.0378837150127	0	1
0.0380952380952	3	0
0.0383328639552	0	1
0.0384503788261	0	3
0.0387112837201	0	1
0.0389975000481	0	1
0.0396916250092	0	1
0.039870844206	2	0
0.0398904347472	0	1
0.04	5	1
0.0402608442851	2	0
0.040380805074	0	2
0.0408813804375	0	1
0.0416772904839	1	0
0.0417094101714	1	0
0.041879303416	0	1
0.0421228654987	4	0
0.0422631081306	0	2
0.0428571428571	0	1
0.043063435433	0	1
0.0433333333333	0	1
0.043471779772	0	1
0.0434782608696	1645	1193
0.0440952104074	1	0
0.0442181870716	0	1
0.0444444444444	77	83
0.0445685714835	0	1
0.0447899958104	0	1
